time,open,high,low,close,volume
2025-04-24 17:00:00+00:00,3331.325,3338.555,3329.575,3336.485,2.14173
2025-04-24 18:00:00+00:00,3336.515,3340.085,3333.355,3334.485,0.92183
2025-04-24 19:00:00+00:00,3334.465,3346.765,3333.145,3342.005,1.68735
2025-04-24 20:00:00+00:00,3342.155,3349.805,3337.815,3348.355,0.90105
2025-04-24 22:00:00+00:00,3350.885,3370.065,3342.245,3366.375,1.15883
2025-04-24 23:00:00+00:00,3366.355,3367.725,3346.635,3348.745,1.686
2025-04-25 00:00:00+00:00,3348.755,3361.085,3347.095,3357.275,2.33155
2025-04-25 01:00:00+00:00,3357.285,3362.685,3342.725,3345.465,4.23977
2025-04-25 02:00:00+00:00,3345.465,3353.295,3344.335,3348.475,1.80751
2025-04-25 03:00:00+00:00,3348.465,3353.975,3322.095,3323.345,1.69936
2025-04-25 04:00:00+00:00,3323.315,3327.545,3316.005,3324.545,1.51126
2025-04-25 05:00:00+00:00,3324.515,3326.885,3286.545,3293.805,2.54975
2025-04-25 06:00:00+00:00,3294.015,3306.105,3287.225,3304.145,2.16458
2025-04-25 07:00:00+00:00,3304.125,3314.405,3302.855,3307.205,1.26547
2025-04-25 08:00:00+00:00,3307.165,3307.665,3291.765,3303.565,1.3022
2025-04-25 09:00:00+00:00,3303.705,3308.715,3291.735,3291.845,1.2084
2025-04-25 10:00:00+00:00,3291.835,3306.105,3291.755,3297.765,1.11103
2025-04-25 11:00:00+00:00,3297.725,3300.735,3287.595,3293.245,0.98053
2025-04-25 12:00:00+00:00,3293.225,3302.935,3290.935,3292.375,1.35302
2025-04-25 13:00:00+00:00,3292.385,3292.525,3264.785,3280.325,3.82186
2025-04-25 14:00:00+00:00,3280.375,3286.945,3274.415,3277.795,2.43042
2025-04-25 15:00:00+00:00,3277.775,3285.305,3270.0,3282.725,1.72589
